20,807174891,435455794,-56656947,7,-891647819776.00,96.2,4.151
20,807174892,435455810,-56656938,7,-891647819776.00,96.2,4.151
20,807174893,435455815,-56656927,7,-891647819776.00,96.2,4.151
20,807174894,435455817,-56656919,8,-891647819776.00,96.2,4.151
20,807174895,435455810,-56656918,8,-891647819776.00,96.2,4.151
20,807174896,435455803,-56656911,8,-891647819776.00,96.2,4.155
20,807174897,435455791,-56656914,8,-891647819776.00,96.2,4.155
20,807174898,435455790,-56656911,8,-891647819776.00,96.2,4.155
20,807174899,435455772,-56656933,8,-891647819776.00,96.2,4.155
20,807174900,435455798,-56656939,10,-891647819776.00,96.2,4.155
20,807174901,435455798,-56656941,10,-891647819776.00,96.2,4.155
20,807174902,435455801,-56656938,10,-891647819776.00,96.2,4.155
20,807174903,435455803,-56656936,10,-891647819776.00,96.2,4.155
20,807174904,435455801,-56656930,10,-891647819776.00,96.2,4.155
20,807174905,435455798,-56656930,10,-891647819776.00,96.2,4.155
20,807174906,435455808,-56656938,10,-891647819776.00,96.2,4.155
20,807174907,435455795,-56656941,10,-891647819776.00,96.2,4.155
20,807174908,435455787,-56656941,10,-891647819776.00,96.2,4.155
20,807174909,435455782,-56656940,10,-891647819776.00,96.2,4.155
20,807174910,435455764,-56656945,10,-891647819776.00,96.2,4.155
20,807174911,435455759,-56656948,10,-891647819776.00,96.2,4.155
20,807174912,435455758,-56656944,10,-891647819776.00,96.2,4.155
20,807174913,435455753,-56656935,10,-891647819776.00,96.2,4.155
20,807174914,435455745,-56656930,10,-891647819776.00,96.2,4.155
20,807174915,435455742,-56656933,10,-891647819776.00,96.2,4.155
20,807174916,435455745,-56656935,10,-891647819776.00,96.2,4.155
20,807174917,435455739,-56656939,10,-891647819776.00,96.2,4.155
20,807174918,435455736,-56656935,10,-891647819776.00,96.2,4.155
20,807174919,435455727,-56656929,10,-891647819776.00,96.2,4.155
20,807174920,435455727,-56656926,10,-891647819776.00,96.2,4.155
20,807174921,435455718,-56656921,10,-891647819776.00,96.2,4.155
20,807174922,435455725,-56656915,10,-891647819776.00,96.2,4.155
20,807174923,435455727,-56656905,10,-891647819776.00,96.2,4.155
20,807174924,435455715,-56656889,10,-891647819776.00,96.2,4.155
20,807174925,435455710,-56656884,10,-891647819776.00,96.2,4.155
20,807174926,435455703,-56656880,10,-891647819776.00,96.2,4.155
20,807174927,435455699,-56656866,10,-891647819776.00,96.2,4.155
20,807174928,435455707,-56656860,10,-891647819776.00,96.2,4.155
20,807174929,435455703,-56656851,10,-891647819776.00,96.2,4.155
20,807174930,435455697,-56656844,10,-891647819776.00,96.2,4.155
20,807174931,435455687,-56656832,10,-891647819776.00,96.2,4.155
20,807174932,435455694,-56656824,10,-891647819776.00,96.2,4.155
20,807174933,435455696,-56656822,10,-891647819776.00,96.2,4.155
20,807174934,435455687,-56656817,11,-891647819776.00,96.2,4.155
20,807174935,435455688,-56656815,11,-891647819776.00,96.2,4.155
20,807174936,435455694,-56656826,11,-891647819776.00,96.2,4.155
20,807174937,435455702,-56656838,11,-891647819776.00,96.2,4.155
20,807174938,435455738,-56656823,11,-891647819776.00,96.2,4.155
20,807174939,435455763,-56656842,11,-891647819776.00,96.2,4.155
20,807174940,435455777,-56656844,11,-891647819776.00,96.2,4.155
20,807174941,435455795,-56656846,11,-891647819776.00,96.2,4.154
20,807174942,435455803,-56656847,11,-891647819776.00,96.2,4.154
20,807174943,435455804,-56656849,11,-891647819776.00,96.2,4.154
20,807174944,435455800,-56656850,11,-891647819776.00,96.2,4.154
20,807174945,435455791,-56656844,11,-891647819776.00,96.2,4.154
20,807174946,435455783,-56656851,11,-891647819776.00,96.2,4.154
20,807174947,435455777,-56656848,11,-891647819776.00,96.2,4.154
20,807174948,435455768,-56656838,11,-891647819776.00,96.2,4.154
20,807174949,435455767,-56656833,11,-891647819776.00,96.2,4.154
20,807174950,435455765,-56656832,11,-891647819776.00,96.2,4.154
20,807174951,435455757,-56656819,11,-891647819776.00,96.2,4.154
20,807174952,435455758,-56656811,11,-891647819776.00,96.2,4.154
20,807174953,435455749,-56656783,11,-891647819776.00,96.2,4.154
20,807174954,435455736,-56656773,11,-891647819776.00,96.2,4.154
20,807174955,435455729,-56656750,11,-891647819776.00,96.2,4.154
20,807174956,435455731,-56656728,11,-891647819776.00,96.2,4.154
20,807174957,435455744,-56656745,11,-891647819776.00,96.2,4.154
20,807174958,435455748,-56656760,11,-891647819776.00,96.2,4.154
20,807174959,435455728,-56656754,11,-891647819776.00,96.2,4.154
20,807174960,435455730,-56656739,11,-891647819776.00,96.2,4.154
20,807174961,435455725,-56656746,11,-891647819776.00,96.2,4.154
20,807174962,435455720,-56656735,11,-891647819776.00,96.2,4.154
