1,808477045,435424608,-56771562,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477046,435424590,-56771546,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.175
1,808477047,435424559,-56771436,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.175
1,808477048,435424529,-56771383,6,127.0,0.600,123.0,0.000,180.7,17,22,98.6,4.174
1,808477049,435424696,-56771333,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.174
1,808477050,435424838,-56771188,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.173
1,808477051,435425001,-56771339,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477052,435425046,-56771238,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808477053,435425048,-56771198,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477054,435424934,-56771163,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808477055,435424997,-56771268,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808477056,435425117,-56771133,7,nan,nan,123.0,0.000,180.7,17,22,98.6,4.176
1,808477057,435425062,-56771141,6,127.0,0.000,nan,nan,180.7,17,22,98.6,4.176
1,808477058,435425046,-56770987,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477059,435425096,-56770828,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477060,435425050,-56770903,6,127.0,0.600,123.0,0.000,180.7,17,22,98.6,4.176
1,808477061,435425277,-56770964,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477062,435425312,-56770886,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808477063,435425259,-56770828,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.175
1,808477064,435425325,-56770779,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.177
1,808477065,435425309,-56770717,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.180
1,808477066,435425344,-56770643,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.175
1,808477067,435425393,-56770541,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.174
1,808477068,435425495,-56770567,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.174
1,808477069,435425503,-56770638,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477070,435425527,-56770314,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477071,435425488,-56770410,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477072,435425455,-56770472,7,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477073,435425439,-56770583,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477074,435425462,-56770667,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.174
1,808477075,435425281,-56771059,7,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.174
1,808477076,435425100,-56770998,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477077,435425082,-56771076,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.174
