time(millisecond);Columna1;datetime(utc);latitude;longitude;height_above_takeoff(feet);height_above_ground_at_drone_location(feet);ground_elevation_at_drone_location(feet);altitude_above_seaLevel(feet);height_sonar(feet);speed(mph);distance(feet);mileage(feet);satellites;gpslevel;voltage(v);max_altitude(feet);max_ascent(feet);max_speed(mph);max_distance(feet); xSpeed(mph); ySpeed(mph); zSpeed(mph); compass_heading(degrees); pitch(degrees); roll(degrees);isPhoto;isVideo;rc_elevator;rc_aileron;rc_throttle;rc_rudder;rc_elevator(percent);rc_aileron(percent);rc_throttle(percent);rc_rudder(percent);gimbal_heading(degrees);gimbal_pitch(degrees);gimbal_roll(degrees);battery_percent;voltageCell1;voltageCell2;voltageCell3;voltageCell4;voltageCell5;voltageCell6;current(A);battery_temperature(f);altitude(feet);ascent(feet);flycStateRaw;flycState;message
51400;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,3562E+14;-5,62189E+14;-46916012;;;3,96155E+13;21981628;329053874;1,9477E+11;1,9577E+11;29;5;16355;9,70302E+13;10498688;335093612;1,9477E+11;3243563;-559235;0;3495;-203;-39;0;0;1024;1024;1684;818;0;0;100;-31;3419;-162;0;94;4103;4085;41;4099;0;0;10412;8618;3,96155E+13;-46916012;6;P-GPS;
51600;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35621E+14;-5,62189E+14;-46916012;;;3,96155E+13;21981628;32771171;1,95736E+11;1,96736E+11;29;5;1635;9,70302E+13;10498688;335093612;1,95736E+11;32211936;-6039738;0;3495;-203;-41;0;0;1024;1024;1684;744;0;0;100;-42;3419;-188;0;94;4094;4075;4091;4094;0;0;10072;8636;3,96155E+13;-46916012;6;P-GPS;
51800;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35621E+14;-5,6219E+14;-46916012;;;3,96155E+13;21981628;328606486;1,96699E+11;19770013756;29;5;1635;9,70302E+13;10498688;335093612;1,96699E+11;32211936;-6487126;0;3493;-204;-32;0;0;1024;1024;1684;725;0;0;100;-45;3419;-199;0;94;4094;4075;4091;4094;0;0;10072;8636;3,96155E+13;-46916012;6;P-GPS;
52000;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35621E+14;-5,62191E+14;-46916012;;;3,96155E+13;21981628;329053874;1,9766E+11;1,98663E+11;29;5;1635;9,70302E+13;10498688;335093612;1,9766E+11;32211936;-671082;0;3494;-205;-31;0;0;1024;1024;1684;723;0;0;100;-46;3419;-199;0;94;4094;4075;4091;4094;0;0;10072;8636;3,96155E+13;-46916012;6;P-GPS;
52200;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35621E+14;-5,62192E+14;-46916012;;;3,96155E+13;21981628;32994865;1,98613E+11;1,99617E+11;29;5;1635;9,70302E+13;10498688;335093612;1,98613E+11;32211936;-7158208;0;3495;-20;-46;0;0;1024;1024;1684;723;0;0;100;-46;3419;-199;0;94;4094;4075;4091;4094;0;0;10072;8636;3,96155E+13;-46916012;6;P-GPS;
52400;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35622E+14;-5,62193E+14;-46916012;;;3,96155E+13;21981628;33106712;1,99584E+11;2,00592E+11;29;5;1635;9,70302E+13;10498688;335093612;1,99584E+11;32211936;-7605596;0;3494;-195;-52;0;0;1024;1024;1684;726;0;0;100;-45;3419;-199;0;94;4094;4075;4091;4094;0;0;10072;8636;3,96155E+13;-46916012;6;P-GPS;
52600;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35622E+14;-5,62193E+14;-46916012;;;3,96155E+13;21981628;329277568;2,00558E+11;20156988834;29;5;1636;9,70302E+13;10498688;335093612;2,00558E+11;31988242;-782929;0;3493;-197;-49;0;0;1024;1024;1684;735;0;0;100;-44;3419;-199;0;94;4097;4078;4094;4094;0;0;10044;8636;3,96155E+13;-46916012;6;P-GPS;
52800;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35622E+14;-5,62194E+14;-46916012;;;3,96155E+13;21981628;328159098;2,01524E+11;2,0254E+11;29;5;1636;9,70302E+13;10498688;335093612;2,01524E+11;31764548;-8276678;0;3494;-198;-45;0;0;1024;1024;1684;761;0;0;100;-40;3419;-202;0;94;4097;4078;4094;4094;0;0;10044;8636;3,96155E+13;-46916012;6;P-GPS;
53000;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35622E+14;-5,62195E+14;-46916012;;;3,96155E+13;21981628;32883018;2024852427;2,03508E+11;29;5;1636;9,70302E+13;10498688;335093612;2024852427;31764548;-8500372;0;3493;-202;-41;0;0;1024;1024;1684;779;0;0;100;-37;3419;-21;0;94;4097;4078;4094;4094;0;0;10044;8636;3,96155E+13;-46916012;6;P-GPS;
53200;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35623E+14;-5,62196E+14;-46916012;;;3,96155E+13;21981628;32994865;2,03447E+11;2,04477E+11;29;5;1636;9,70302E+13;10498688;335093612;2,03447E+11;31764548;-894776;0;3492;-207;-31;0;0;1024;1024;1684;779;0;0;100;-37;3419;-214;0;94;4097;4078;4094;4094;0;0;10044;8636;3,96155E+13;-46916012;6;P-GPS;
53400;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35623E+14;-5,62197E+14;-46916012;;;3,96155E+13;21981628;330619732;2,04406E+11;2,05443E+11;29;5;1636;9,70302E+13;10498688;335093612;2,04406E+11;31764548;-9171454;0;349;-209;-2;0;0;1024;1024;1684;779;0;0;100;-37;3419;-214;0;94;4097;4078;4094;4094;0;0;10044;8636;3,96155E+13;-46916012;6;P-GPS;
53600;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35623E+13;-5,62198E+14;-46916012;;;3,96155E+13;21981628;330619732;2,05369E+11;2,06415E+11;29;5;16373;9,70302E+13;10498688;335093612;2,05369E+11;31764548;-9171454;0;349;-207;-17;0;0;1024;1024;1684;803;0;0;100;-33;3419;-22;0;94;4098;4079;4093;4093;0;0;9597;8654;3,96155E+13;-46916012;6;P-GPS;
53800;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35623E+14;-5,62199E+14;-46916012;;;3,96155E+13;21981628;330619732;20632874676;2,07383E+11;29;5;16373;9,70302E+13;10498688;335093612;20632874676;31764548;-9171454;0;349;-204;-19;0;0;1024;1024;1684;936;0;0;100;-13;3419;-247;0;94;4098;4079;4093;4093;0;0;9597;8654;3,96155E+13;-46916012;6;P-GPS;
54000;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35624E+14;-5,622E+13;-46916012;;;3,96155E+13;21981628;331290814;2,07286E+11;20834810378;29;5;16373;9,70302E+13;10498688;335093612;2,07286E+11;31764548;-9395148;0;3488;-208;-19;0;0;1024;1024;1684;1061;0;0;100;6;3419;-263;0;94;4098;4079;4093;4093;0;0;9597;8654;3,96155E+13;-46916012;6;P-GPS;
54200;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35624E+14;-5,62201E+14;-46916012;;;3,96155E+13;21981628;331290814;2,08234E+11;2,09305E+11;29;5;16373;9,70302E+13;10498688;335093612;2,08234E+11;31764548;-9395148;0;3486;-212;5;0;0;1024;1024;1684;1047;0;0;100;3;3419;-265;0;94;4098;4079;4093;4093;0;0;9597;8654;3,96155E+13;-46916012;6;P-GPS;
54400;###############################################################################################################################################################################################################################################################;30/07/2025 9:06;4,35624E+14;-5,62202E+14;-46916012;;;3,96155E+13;21981628;330619732;2,09206E+11;2,10284E+11;29;5;16373;9,70302E+13;10498688;335093612;2,09206E+11;31764548;-9171454;0;3482;-216;23;0;0;1024;1024;1684;1174;0;0;100;23;3419;-265;0;94;4098;4079;4093;4093;0;0;9597;8654;3,96155E+13;-46916012;6;P-GPS;
